event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
mt-baker-legendary-banked-slalom--2007,banked-slalom,Juniors Ages 12-15,unspecified,junior,ages 12-15,,1,Harry Kearney,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Pro Men Masters Ages 40-49,men,masters,ages 40-49,,1,Carl Cowtan,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Masters Men Ages 30-39,men,masters,ages 30-39,,1,Jeff Caldwell,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Masters Women Ages 30-39 (ages 30-44 from 1993-2020),women,masters,ages 30-39,,1,Annie Fast,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Mid Masters Men Ages 40-49,men,masters,ages 40-49,,1,Randy Haugen,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Grand Masters Men Ages 50+,men,masters,ages 50+,,1,JT Taylor,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,SUPER MASTERS AGES 60+,unspecified,masters,ages 60+,,1,Larry Freeman,,,"[v0.3 correction: the Honor Roll's masters table renders 7 cells against 8 headers for 18 of its 28 year rows, so the trailing name is shifted one column left. The Mid Masters Women cell is present and empty, which places the omission at Grand Masters Women, making this a Super Masters 60+ win. The archived per-division finals pages for 2008 and 2011 show the same riders in Super Masters, which corroborates the reading.]","{""https://lbs.mtbaker.us/results/honor-roll/""}",likely,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Pro Men All Ages,men,pro,,,1,Lucas DeBari,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2007,banked-slalom,Pro Women All Ages,women,pro,,,1,Maelle Ricker,,,,"{""https://lbs.mtbaker.us/results/honor-roll/""}",verified,live-source
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,1,Robin Foster,,1:38.959,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,1,Jennica Lowell,,1:49.510,"Hometown as printed: Couer d Alene, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,2,Spencer Cordovano,,1:39.753,"Hometown as printed: Hailey, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,2,Karla Charlton,,1:50.198,"Hometown as printed: Vernon, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,3,Jack Freysinger,,1:40.028,"Hometown as printed: Deming, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130603041309/http://lbs.mtbaker.us/index.php/results/finals/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,3,Sydney Bannerman,,1:51.812,"Hometown as printed: Tahoe City, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111833/http://lbs.mtbaker.us/index.php/results/finals/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,1,Isabella Gomez,,1:52.081,"Hometown as printed: Issaquah, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,2,Keala Cole,,1:52.452,"Hometown as printed: Edmonds, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Next Generation,unspecified,grom,,Sunday Finals,3,Finn Finestone,,1:53.811,"Hometown as printed: Whistler, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111727/http://lbs.mtbaker.us/index.php/results/finals/next-gener""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,1,Hank Kennedy,,1:46.428,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,1,Keith Dixon,,1:44.510,"Hometown as printed: Boise, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,2,Milo Malkoski,,1:47.414,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,2,Jackson Scanlan,,1:46.078,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,3,Jonas Harris,,1:48.591,"Hometown as printed: Draper, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111640/http://lbs.mtbaker.us/index.php/results/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,3,Odin Barnett,,1:46.226,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121705/http://lbs.mtbaker.us/index.php/results/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,1,Luke Edgar,,1:44.240,"Hometown as printed: Park City, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,1,Jake Price,,1:35.167,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,1,Anthony Martinez,,1:39.299,"Hometown as printed: Salt Lake City, Utah [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,1,Marcel Dolak,,1:36.678,"Hometown as printed: Redmond, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,1,Marni Yamada,,1:40.269,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,1,Tanya Simonson,,1:45.557,"Hometown as printed: Bozeman, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,2,Randy Haugen,,1:51.265,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,2,Jonathan Martens,,1:35.523,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,2,Mike Cummins,,1:39.701,"Hometown as printed: Olympia, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,2,Peter Bauer,,1:37.690,"Hometown as printed: Fischbachau, GERMANY [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,2,Marguerite Cossettini,,1:45.204,"Hometown as printed: Kirkwood, AUSTRALIA [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,2,Jacqui Berg,,1:47.617,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,3,Mike Cotes,,1:59.232,"Hometown as printed: Spokane, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121622/http://lbs.mtbaker.us/index.php/results/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Masters,unspecified,masters,,Sunday Finals,3,Scott Reynolds,,1:36.410,"Hometown as printed: Rossland, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111659/http://lbs.mtbaker.us/index.php/results/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,3,Erick Vines,,1:39.914,"Hometown as printed: Butte, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111704/http://lbs.mtbaker.us/index.php/results/finals/mid-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,3,Billy Anderson,,1:38.628,"Hometown as printed: Mammoth, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130220121648/http://lbs.mtbaker.us/index.php/results/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,3,Barrett Christy Cummins,,1:45.331,"Hometown as printed: Sequim, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111802/http://lbs.mtbaker.us/index.php/results/finals/pro-women-maste""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Women Masters,women,masters,,Sunday Finals,3,Sarah Taylor,,1:48.830,"Hometown as printed: Girdwood, Alaska [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216011858/http://lbs.mtbaker.us/index.php/results/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,1,Seth Wescott,,1:33.221,"Hometown as printed: Carrabassett, Maine [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,1,Maelle Ricker,,1:37.065,"Hometown as printed: Squamish, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,2,Graham Watanabe,,1:33.801,"Hometown as printed: Hailey, Idaho [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,2,Laura Hadar,,1:40.000,"Hometown as printed: carbondale, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Men,men,pro,,Sunday Finals,3,Jason Robinson,,1:34.045,"Hometown as printed: Kalispell, Montana [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130216005405/http://lbs.mtbaker.us/index.php/results/finals/pro-me""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2013,banked-slalom,Pro Women,women,pro,,Sunday Finals,3,Dominique Vallee,,1:43.508,"Hometown as printed: Vancouver, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20130215111808/http://lbs.mtbaker.us/index.php/results/finals/pro-women""}",verified,pending-recheck
national-snurfing-championships--1974,other,,mixed,open,,,1,Jon Albaitis,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1976,other,,mixed,open,,,1,Bill Pushaw,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1977,other,,mixed,open,,,1,James Trim,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1978,other,,mixed,open,,,1,Jim Trim,USA,$400 first prize,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1979,other,,mixed,open,,,1,Ken Campenia,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1980,downhill,,mixed,open,,,1,Bill Pushaw,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1980,slalom,,mixed,open,,,1,Doug Bouton,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1981,downhill,,mixed,open,,,1,Tom Pushaw,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1981,slalom,,mixed,open,,,1,Bob Novak,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
national-snurfing-championships--1984,other,,mixed,open,,,1,Bob Novak,USA,,,"{""https://www.michigansnowboardmuseum.com/michigan-snowboarding-history-timeline.html""}",likely,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,unspecified,masters,,,1,Dustin Ferris,CAN,01:38.80,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,unspecified,masters,,,2,Brett Tippie,CAN,01:41.99,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,unspecified,masters,,,3,Michael Orr,CAN,01:42.17,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,men,open,,,1,Anthony Shelly,CAN,01:28.50,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,men,open,,,2,Kevin Hill,CAN,01:31.27,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,men,open,,,3,Dan Barker,CAN,01:31.85,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,women,open,,,1,Tess Critchlow,CAN,01:37.36,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,women,open,,,2,Tara Hickey,CAN,01:43.83,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
neil-edgeworth-memorial-banked-slalom--2024,banked-slalom,,women,open,,,3,Carleigh Quiring,CAN,01:45.66,,"{""https://www.bcsnowboard.com/wp-content/uploads/NEBS-2024-Final-Results.pdf"",""https://www.bcsnowboard.com/2024-event-results/""}",verified,live-source
nescafe-champs-leysin--2010,halfpipe,,men,open,,,1,Johann Baisamy,FRA,,,"{""https://www.worldsnowboardfederation.org/french-dominate-at-the-4star-nescafe-champs/"",""https://www.worldsnowboardfederation.org/world-n2-podlatdtchikov-sui-at-the-4star-nescafe-champs/""}",verified,live-source
nescafe-champs-leysin--2010,halfpipe,,men,open,,,2,Patrick Burgener,SUI,,,"{""https://www.worldsnowboardfederation.org/french-dominate-at-the-4star-nescafe-champs/"",""https://www.worldsnowboardfederation.org/world-n2-podlatdtchikov-sui-at-the-4star-nescafe-champs/""}",verified,live-source
nescafe-champs-leysin--2010,halfpipe,,men,open,,,3,Maxence Tevelle,FRA,,,"{""https://www.worldsnowboardfederation.org/french-dominate-at-the-4star-nescafe-champs/"",""https://www.worldsnowboardfederation.org/world-n2-podlatdtchikov-sui-at-the-4star-nescafe-champs/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,men,open,,,1,Lucien Koch,SUI,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,men,open,,,2,Risto Mattila,FIN,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,men,open,,,3,Niklas Mattson,SWE,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,women,open,,,1,Cilka Sadar,SLO,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,women,open,,,2,Ursina Haller,SUI,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
nescafe-champs-leysin--2011,slopestyle,,women,open,,,3,Isabel Derungs,SUI,,,"{""https://www.worldsnowboardguide.com/news/cilka-sadar---lucien-koch-win-2011-champ-in-leysin.html"",""https://www.worldsnowboardfederation.org/5star-nescafe-champ-leysin2011-titles-go-to-cilka-sadar-and-lucien-koch/""}",verified,live-source
oneill-evolution--2012,big-air,,men,open,,,1,Mark McMorris,CAN,95.60,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
oneill-evolution--2012,big-air,,men,open,,,2,Eric Willett,USA,95.30,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
oneill-evolution--2012,big-air,,men,open,,,3,Seppe Smits,BEL,,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
oneill-evolution--2012,big-air,,women,open,,,1,Spencer O'Brien,CAN,,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
oneill-evolution--2012,big-air,,women,open,,,2,Sina Candrian,SUI,,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
oneill-evolution--2012,big-air,,women,open,,,3,Anna Gasser,AUT,,,"{""https://www.worldsnowboardguide.com/news/o-neill-evolution-results-2012.html"",""https://whitelines.com/events/oneill-evolution""}",verified,live-source
pacwest-banked-slalom--2022,banked-slalom,Men's Open,men,open,,,1,Kevin Nolan,,,,"{""https://thesnowboardersjournal.com/blogs/exclusives/pacwest-banked-slalom-2022""}",verified,live-source
pacwest-banked-slalom--2022,banked-slalom,Women's Open,women,open,,,1,Marni Yamada,,,,"{""https://thesnowboardersjournal.com/blogs/exclusives/pacwest-banked-slalom-2022""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,amateur,,,1,Francis Bourgeois,CAN,,,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,amateur,,,2,Antoine Truchon,CAN,,,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,amateur,,,3,Michel Gregoire,CAN,,,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,pro,,,1,Sebastien Toutant,CAN,"$15,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,pro,,,2,Matts Kulisek,,"$8,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,big-air,,unspecified,pro,,,3,Maxence Parrot,CAN,"$4,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,rail-jam,,unspecified,pro,,,1,Jeremy Cloutier,CAN,"$5,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,rail-jam,,unspecified,pro,,,2,Phil Jacques,CAN,"$2,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
shakedown-snowboard-games--2011,rail-jam,,unspecified,pro,,,3,Frank April,CAN,"$1,000",,"{""https://www.snowboarder.com/news/ride-shakedown-canada""}",verified,live-source
snoboard-shop-north-american-championships--1985,other,,mixed,open,,,3,Jose Fernandes,SUI,,,"{""https://snowboarding8090.com/history/"",""https://radical.swiss/en/radical-stories-in-conversation-with-jose-fernandes-the-first-snowboard-world-number-1-from-europe/"",""https://www.snowboardquebec.com/histoire/""}",likely,live-source
